ID,title,company,location,link,source,date_posted,work_type,employment_type
1209,"Data Scientist, Product Analytics",Handshake,"San Francisco, CA",https://www.linkedin.com/jobs/view/data-scientist-product-analytics-at-handshake-4232230537,LinkedIn,20-05-2025,N/A,N/A
1210,"Data Scientist (L6), Games",Netflix,"California, United States",https://www.linkedin.com/jobs/view/data-scientist-l6-games-at-netflix-4232596902,LinkedIn,21-05-2025,N/A,N/A
1211,Data Scientist (L5) - Customer Service Experimentation,Netflix,United States,https://www.linkedin.com/jobs/view/data-scientist-l5-customer-service-experimentation-at-netflix-4231869729,LinkedIn,20-05-2025,N/A,N/A
1213,Growth Data Scientist/ Analyst,Crypto.com,United States,https://www.linkedin.com/jobs/view/growth-data-scientist-analyst-at-crypto-com-4202438901,LinkedIn,20-05-2025,N/A,N/A
1214,Data Scientist,Warner Music Group,"New York, NY",https://www.linkedin.com/jobs/view/data-scientist-at-warner-music-group-4197998463,LinkedIn,16-05-2025,N/A,N/A
1215,"Data Scientist, Customer Analytics (Remote)",Experian,United States,https://www.linkedin.com/jobs/view/data-scientist-customer-analytics-remote-at-experian-4233179036,LinkedIn,20-05-2025,N/A,N/A
1216,Data Scientist,Twitch,"San Francisco, CA",https://www.linkedin.com/jobs/view/data-scientist-at-twitch-4216487167,LinkedIn,20-05-2025,N/A,N/A
1217,Data Scientist (L5) - Member Algorithm Foundations,Netflix,United States,https://www.linkedin.com/jobs/view/data-scientist-l5-member-algorithm-foundations-at-netflix-4138391092,LinkedIn,19-05-2025,N/A,N/A
1218,Data Scientist,StreetID,New York City Metropolitan Area,https://www.linkedin.com/jobs/view/data-scientist-at-streetid-3819704675,LinkedIn,21-05-2025,N/A,N/A
1219,Machine Learning Engineer,Samsung Electronics,"Mountain View, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-samsung-electronics-4231475202,LinkedIn,20-05-2025,N/A,N/A
1220,"Data Scientist, Remote",Experian,United States,https://www.linkedin.com/jobs/view/data-scientist-remote-at-experian-4230956764,LinkedIn,15-05-2025,N/A,N/A
1221,Data Scientist,Rokt,"New York, NY",https://www.linkedin.com/jobs/view/data-scientist-at-rokt-4232562040,LinkedIn,21-05-2025,N/A,N/A
1222,Data Scientist,Elder Research,United States,https://www.linkedin.com/jobs/view/data-scientist-at-elder-research-4139737548,LinkedIn,21-05-2025,N/A,N/A
1223,AI/ML Engineer,Blueprint,"New York, NY",https://www.linkedin.com/jobs/view/ai-ml-engineer-at-blueprint-4234787206,LinkedIn,22-05-2025,N/A,N/A
1224,AI/ML Engineer,Blueprint,"San Francisco, CA",https://www.linkedin.com/jobs/view/ai-ml-engineer-at-blueprint-4234786250,LinkedIn,22-05-2025,N/A,N/A
1225,AI/ML Engineer,Blueprint,"Chicago, IL",https://www.linkedin.com/jobs/view/ai-ml-engineer-at-blueprint-4234786247,LinkedIn,22-05-2025,N/A,N/A
1226,Data Scientist (Remote),Elder Research,"Arlington, VA",https://www.linkedin.com/jobs/view/data-scientist-remote-at-elder-research-3921376611,LinkedIn,17-05-2025,N/A,N/A
1227,"Data Scientist, Product Analytics - Retail Analytics",Meta,"New York, NY",https://www.linkedin.com/jobs/view/data-scientist-product-analytics-retail-analytics-at-meta-4213138039,LinkedIn,15-05-2025,N/A,N/A
1228,Data Scientist - Sports Analytics,Inizio Partners,New York City Metropolitan Area,https://www.linkedin.com/jobs/view/data-scientist-sports-analytics-at-inizio-partners-4230147263,LinkedIn,21-05-2025,N/A,N/A
1229,AI/ML Engineer,Blueprint,United States,https://www.linkedin.com/jobs/view/ai-ml-engineer-at-blueprint-4234781946,LinkedIn,22-05-2025,N/A,N/A
1230,Data Scientist- Jr,Peraton,"Washington, DC",https://www.linkedin.com/jobs/view/data-scientist-jr-at-peraton-4217669627,LinkedIn,17-05-2025,N/A,N/A
1231,Machine Learning Engineer (L4/5) - Studio Media Algorithms,Netflix,United States,https://www.linkedin.com/jobs/view/machine-learning-engineer-l4-5-studio-media-algorithms-at-netflix-4178259234,LinkedIn,15-05-2025,N/A,N/A
1232,Machine Learning Engineer,Bytez,San Francisco Bay Area,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-bytez-4229499282,LinkedIn,16-05-2025,N/A,N/A
1233,Data Scientist- Entry Level,Incedo Inc.,"Florham Park, NJ",https://www.linkedin.com/jobs/view/data-scientist-entry-level-at-incedo-inc-4231482147,LinkedIn,20-05-2025,N/A,N/A
1234,AI/ML Engineer (early-career),Lockheed Martin,"Texas, United States",https://www.linkedin.com/jobs/view/ai-ml-engineer-early-career-at-lockheed-martin-4232591258,LinkedIn,21-05-2025,N/A,N/A
1235,"Staff Data Scientist, Locations",Airbnb,United States,https://www.linkedin.com/jobs/view/staff-data-scientist-locations-at-airbnb-4200191937,LinkedIn,16-05-2025,N/A,N/A
1236,Data Scientist,Twitch,"San Francisco County, CA",https://www.linkedin.com/jobs/view/data-scientist-at-twitch-4231102353,LinkedIn,20-05-2025,N/A,N/A
1237,Junior Data Scientist,Lensa,"Arlington, VA",https://www.linkedin.com/jobs/view/junior-data-scientist-at-lensa-4234738863,LinkedIn,22-05-2025,N/A,N/A
1238,Operations Data Scientist,Aspect Software,United States,https://www.linkedin.com/jobs/view/operations-data-scientist-at-aspect-software-4231157412,LinkedIn,20-05-2025,N/A,N/A
1239,Data Scientist,The Energy Authority,"Bellevue, WA",https://www.linkedin.com/jobs/view/data-scientist-at-the-energy-authority-4232962328,LinkedIn,19-05-2025,N/A,N/A
1240,Data Scientist,Illumination Works,United States,https://www.linkedin.com/jobs/view/data-scientist-at-illumination-works-4186294386,LinkedIn,16-05-2025,N/A,N/A
1241,"Data Scientist,  Marketing Analytics",Ibotta,"Denver, CO",https://www.linkedin.com/jobs/view/data-scientist-marketing-analytics-at-ibotta-4196428730,LinkedIn,16-05-2025,N/A,N/A
1242,Data Scientist - Simulation,Eli Lilly and Company,"Indianapolis, IN",https://www.linkedin.com/jobs/view/data-scientist-simulation-at-eli-lilly-and-company-4213560558,LinkedIn,16-05-2025,N/A,N/A
1243,"Data Scientist, Square Support",Square,United States,https://www.linkedin.com/jobs/view/data-scientist-square-support-at-square-4231969552,LinkedIn,21-05-2025,N/A,N/A
1244,Junior Data Scientist,Tech Consulting,"Florida, United States",https://www.linkedin.com/jobs/view/junior-data-scientist-at-tech-consulting-4231943871,LinkedIn,21-05-2025,N/A,N/A
1246,Data Scientist,Ascendion,United States,https://www.linkedin.com/jobs/view/data-scientist-at-ascendion-4231949405,LinkedIn,21-05-2025,N/A,N/A
1247,Data Scientist 1,PayPal,"Chicago, IL",https://www.linkedin.com/jobs/view/data-scientist-1-at-paypal-4232566076,LinkedIn,21-05-2025,N/A,N/A
1248,Data Scientist and Analysis,Randstad Life Sciences US,"San Francisco, CA",https://www.linkedin.com/jobs/view/data-scientist-and-analysis-at-randstad-life-sciences-us-4231981279,LinkedIn,21-05-2025,N/A,N/A
1249,Data Scientist,Takeda,"Boston, MA",https://www.linkedin.com/jobs/view/data-scientist-at-takeda-4199456239,LinkedIn,17-05-2025,N/A,N/A
1250,AI/ML Engineer,Ringside Talent,"Chicago, IL",https://www.linkedin.com/jobs/view/ai-ml-engineer-at-ringside-talent-4232933476,LinkedIn,19-05-2025,N/A,N/A
1251,Data Scientist,Disney Music Group,"Burbank, CA",https://www.linkedin.com/jobs/view/data-scientist-at-disney-music-group-4230762621,LinkedIn,15-05-2025,N/A,N/A
1252,"Data Scientist, Product Analytics - Retail Analytics",Meta,"Burlingame, CA",https://www.linkedin.com/jobs/view/data-scientist-product-analytics-retail-analytics-at-meta-4213132751,LinkedIn,15-05-2025,N/A,N/A
1253,Data Scientist,Ford Motor Company,"Dearborn, MI",https://www.linkedin.com/jobs/view/data-scientist-at-ford-motor-company-4232826049,LinkedIn,21-05-2025,N/A,N/A
1254,Data Scientist,The Arena,Washington DC-Baltimore Area,https://www.linkedin.com/jobs/view/data-scientist-at-the-arena-4232802796,LinkedIn,21-05-2025,N/A,N/A
1255,Data Scientist (Remote),"OCULUS, Inc.","Arlington, WA",https://www.linkedin.com/jobs/view/data-scientist-remote-at-oculus-inc-4230611846,LinkedIn,19-05-2025,N/A,N/A
1256,Machine Learning Engineer,StreetID,New York City Metropolitan Area,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-streetid-3811924406,LinkedIn,21-05-2025,N/A,N/A
1257,Data Scientist,Skai,"New York, NY",https://www.linkedin.com/jobs/view/data-scientist-at-skai-4213574740,LinkedIn,16-05-2025,N/A,N/A
1258,Sr. Data Scientist (Commercial Analytics),Cedar,United States,https://www.linkedin.com/jobs/view/sr-data-scientist-commercial-analytics-at-cedar-4203154568,LinkedIn,21-05-2025,N/A,N/A
1259,"Decision Scientist, Client Analytics",Simbe,"South San Francisco, CA",https://www.linkedin.com/jobs/view/decision-scientist-client-analytics-at-simbe-4234803870,LinkedIn,22-05-2025,N/A,N/A
1260,Data Scientist,TechOp Solutions International,"Tampa, FL",https://www.linkedin.com/jobs/view/data-scientist-at-techop-solutions-international-4234416303,LinkedIn,20-05-2025,N/A,N/A
1261,Machine Learning Engineer,Aviture,"Omaha, NE",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-aviture-4233683064,LinkedIn,20-05-2025,N/A,N/A
1262,Data Scientist,AE Studio,United States,https://www.linkedin.com/jobs/view/data-scientist-at-ae-studio-4056144932,LinkedIn,15-05-2025,N/A,N/A
1263,Product Data Scientist,Bask Health,"New York, NY",https://www.linkedin.com/jobs/view/product-data-scientist-at-bask-health-4231735843,LinkedIn,16-05-2025,N/A,N/A
1264,Data Scientist - ML & Algorithms Focus,Conviva,"Foster City, CA",https://www.linkedin.com/jobs/view/data-scientist-ml-algorithms-focus-at-conviva-4183433959,LinkedIn,21-05-2025,N/A,N/A
1265,"Sr. Data Scientist, Analytics - Core Product",Quizlet,"San Francisco, CA",https://www.linkedin.com/jobs/view/sr-data-scientist-analytics-core-product-at-quizlet-4213103704,LinkedIn,15-05-2025,N/A,N/A
1266,Data Scientist,HDFC Bank,"Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/data-scientist-at-hdfc-bank-4231292721,LinkedIn,20-05-2025,N/A,N/A
1269,Data Science Specialist,Banque Misr,"Cairo, Cairo, Egypt",https://eg.linkedin.com/jobs/view/data-science-specialist-at-banque-misr-4234408567,LinkedIn,21-05-2025,N/A,N/A
1272,Cientista de Dados em People Analytics,Cielo,"Barueri, SÃ£o Paulo, Brazil",https://br.linkedin.com/jobs/view/cientista-de-dados-em-people-analytics-at-cielo-4232209586,LinkedIn,20-05-2025,N/A,N/A
1273,Machine Learning Engineer,Sodexo,"Mumbai, Maharashtra, India",https://in.linkedin.com/jobs/view/machine-learning-engineer-at-sodexo-4234807638,LinkedIn,22-05-2025,N/A,N/A
1278,Junior Data Scientist,Intellect Group,"London Area, United Kingdom",https://uk.linkedin.com/jobs/view/junior-data-scientist-at-intellect-group-4232971500,LinkedIn,19-05-2025,N/A,N/A
1279,Data Scientist,Mondu,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/data-scientist-at-mondu-4233645220,LinkedIn,20-05-2025,N/A,N/A
1281,Data Scientist,Banco de CrÃ©dito BCP,"Lima, Peru",https://pe.linkedin.com/jobs/view/data-scientist-at-banco-de-cr%C3%A9dito-bcp-4233837991,LinkedIn,20-05-2025,N/A,N/A
1283,Data Scientist â€“ Data Science Analytics and Enablement (DSAE),Sony Interactive Entertainment,"London, England, United Kingdom",https://uk.linkedin.com/jobs/view/data-scientist-%E2%80%93-data-science-analytics-and-enablement-dsae-at-sony-interactive-entertainment-4230853520,LinkedIn,19-05-2025,N/A,N/A
1284,Junior Data Scientist,Munich Re,"Dubai, Dubai, United Arab Emirates",https://ae.linkedin.com/jobs/view/junior-data-scientist-at-munich-re-4234827547,LinkedIn,22-05-2025,N/A,N/A
1285,Data Scientist,SLB,"Pune, Maharashtra, India",https://in.linkedin.com/jobs/view/data-scientist-at-slb-4232633957,LinkedIn,22-05-2025,N/A,N/A
1286,Data Scientist,Interbank,"Lima, Peru",https://pe.linkedin.com/jobs/view/data-scientist-at-interbank-4233136132,LinkedIn,19-05-2025,N/A,N/A
1288,AI/ML Engineer,Blueprint,Canada,https://ca.linkedin.com/jobs/view/ai-ml-engineer-at-blueprint-4234785249,LinkedIn,22-05-2025,N/A,N/A
1290,Junior Machine Learning Engineer,Advansys,"Nasr City, Cairo, Egypt",https://eg.linkedin.com/jobs/view/junior-machine-learning-engineer-at-advansys-4233827465,LinkedIn,20-05-2025,N/A,N/A
1291,Data Scientist,Protect Group,"Pune, Maharashtra, India",https://in.linkedin.com/jobs/view/data-scientist-at-protect-group-4234788377,LinkedIn,22-05-2025,N/A,N/A
1292,Junior Data Scientist,Amartha,Jakarta Metropolitan Area,https://id.linkedin.com/jobs/view/junior-data-scientist-at-amartha-4234815582,LinkedIn,22-05-2025,N/A,N/A
1293,Data Scientist,Chubb Life New Zealand,"Auckland, Auckland, New Zealand",https://nz.linkedin.com/jobs/view/data-scientist-at-chubb-life-new-zealand-4233870985,LinkedIn,21-05-2025,N/A,N/A
1294,Machine Learning Officer - Junior,Inetum,"Lisboa, Lisbon, Portugal",https://pt.linkedin.com/jobs/view/machine-learning-officer-junior-at-inetum-4234276824,LinkedIn,21-05-2025,N/A,N/A
1295,Junior Data Scientist - User Fraud,Spotify,"Stockholm, Stockholm County, Sweden",https://se.linkedin.com/jobs/view/junior-data-scientist-user-fraud-at-spotify-4233119227,LinkedIn,19-05-2025,N/A,N/A
1296,Data Scientist,Scotiabank,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/data-scientist-at-scotiabank-4231994503,LinkedIn,22-05-2025,N/A,N/A
1297,JUNIOR DATA SCIENTIST,IRIUM,"Viladecans, Catalonia, Spain",https://es.linkedin.com/jobs/view/junior-data-scientist-at-irium-4233656798,LinkedIn,20-05-2025,N/A,N/A
1298,Data Scientist II - Client Platform,Spotify,"Stockholm, Stockholm County, Sweden",https://se.linkedin.com/jobs/view/data-scientist-ii-client-platform-at-spotify-4161598349,LinkedIn,21-05-2025,N/A,N/A
1299,AI/ML Engineer,TechHeads,"County Dublin, Ireland",https://ie.linkedin.com/jobs/view/ai-ml-engineer-at-techheads-4234217039,LinkedIn,21-05-2025,N/A,N/A
1300,Machine Learning Engineer Junior,Experian Spanish Latam,"Bogota, D.C., Capital District, Colombia",https://co.linkedin.com/jobs/view/machine-learning-engineer-junior-at-experian-spanish-latam-4232587004,LinkedIn,22-05-2025,N/A,N/A
1301,Data Scientist,Eden Smith Group,"Kent, England, United Kingdom",https://uk.linkedin.com/jobs/view/data-scientist-at-eden-smith-group-4232897437,LinkedIn,22-05-2025,N/A,N/A
1302,Data Scientist,Recro,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/data-scientist-at-recro-4231148613,LinkedIn,20-05-2025,N/A,N/A
1303,Data Scientist,Chubb Life New Zealand,"Christchurch, Canterbury, New Zealand",https://nz.linkedin.com/jobs/view/data-scientist-at-chubb-life-new-zealand-4233876506,LinkedIn,21-05-2025,N/A,N/A
1304,"Machine Learning Engineer ,Pytorch Engineering , Bangalore, India",Red Hat,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/machine-learning-engineer-pytorch-engineering-bangalore-india-at-red-hat-4230274135,LinkedIn,19-05-2025,N/A,N/A
1309,Data Scientist,IndusInd Bank,"Gurugram, Haryana, India",https://in.linkedin.com/jobs/view/data-scientist-at-indusind-bank-4232883731,LinkedIn,22-05-2025,N/A,N/A
1310,Data Scientist,Chubb Life New Zealand,"Wellington, Wellington, New Zealand",https://nz.linkedin.com/jobs/view/data-scientist-at-chubb-life-new-zealand-4233872808,LinkedIn,21-05-2025,N/A,N/A
1311,Data Scientist,Lenovo,"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",https://my.linkedin.com/jobs/view/data-scientist-at-lenovo-4230295159,LinkedIn,19-05-2025,N/A,N/A
1312,Data Scientist,HomeBuddy,Spain,https://es.linkedin.com/jobs/view/data-scientist-at-homebuddy-4231909246,LinkedIn,21-05-2025,N/A,N/A
1313,Junior Data Scientist,CooperVision,"Fareham, England, United Kingdom",https://uk.linkedin.com/jobs/view/junior-data-scientist-at-coopervision-4216547330,LinkedIn,20-05-2025,N/A,N/A
1314,DE&S Data Scientist,UK Ministry of Defence,"Bristol, England, United Kingdom",https://uk.linkedin.com/jobs/view/de-s-data-scientist-at-uk-ministry-of-defence-4230296132,LinkedIn,19-05-2025,N/A,N/A
1315,Data Scientist,Aurum,"London, England, United Kingdom",https://uk.linkedin.com/jobs/view/data-scientist-at-aurum-4231952271,LinkedIn,21-05-2025,N/A,N/A
1316,DATA Scientist,Gruppo BCC Iccrea,"Rome, Latium, Italy",https://it.linkedin.com/jobs/view/data-scientist-at-gruppo-bcc-iccrea-4231859702,LinkedIn,20-05-2025,N/A,N/A
1317,Data Scientist,Jubilant FoodWorks Ltd.,"Noida, Uttar Pradesh, India",https://in.linkedin.com/jobs/view/data-scientist-at-jubilant-foodworks-ltd-4232856724,LinkedIn,22-05-2025,N/A,N/A
1318,Data Scientist,Crisil,"BogotÃ¡, Capital District, Colombia",https://co.linkedin.com/jobs/view/data-scientist-at-crisil-4232986437,LinkedIn,19-05-2025,N/A,N/A
1321,"Data Scientist, Product, Play Monetization",Google,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/data-scientist-product-play-monetization-at-google-4232802813,LinkedIn,21-05-2025,N/A,N/A
1445,Analytics Engineer (L5) - Consumer Insights DSE,Netflix,"Los Gatos, CA",https://www.linkedin.com/jobs/view/analytics-engineer-l5-consumer-insights-dse-at-netflix-4137881308,LinkedIn,17-05-2025,N/A,N/A
1446,Analytics Engineer (L5) - Ads,Netflix,United States,https://www.linkedin.com/jobs/view/analytics-engineer-l5-ads-at-netflix-4229059289,LinkedIn,16-05-2025,N/A,N/A
1447,Data Engineer,PepsiCo,"Chicago, IL",https://www.linkedin.com/jobs/view/data-engineer-at-pepsico-3998838429,LinkedIn,16-05-2025,N/A,N/A
1448,Data Engineer (L5) - Commerce Product Data Engineering,Netflix,United States,https://www.linkedin.com/jobs/view/data-engineer-l5-commerce-product-data-engineering-at-netflix-4199138007,LinkedIn,16-05-2025,N/A,N/A
1449,Data Engineer I,Chewy,"Plantation, FL",https://www.linkedin.com/jobs/view/data-engineer-i-at-chewy-4216911413,LinkedIn,16-05-2025,N/A,N/A
1450,Data Engineer I,Chewy,"Bellevue, WA",https://www.linkedin.com/jobs/view/data-engineer-i-at-chewy-4216907942,LinkedIn,16-05-2025,N/A,N/A
1451,Data Engineer,OPPO,"Palo Alto, CA",https://www.linkedin.com/jobs/view/data-engineer-at-oppo-4232023043,LinkedIn,17-05-2025,N/A,N/A
1452,Data Engineer,Finix,"San Francisco, CA",https://www.linkedin.com/jobs/view/data-engineer-at-finix-4160656913,LinkedIn,17-05-2025,N/A,N/A
1453,Data Engineer,Adobe,"San Jose, CA",https://www.linkedin.com/jobs/view/data-engineer-at-adobe-4230230316,LinkedIn,19-05-2025,N/A,N/A
1454,Data Engineer (L5) - Content Production & Promotion,Netflix,United States,https://www.linkedin.com/jobs/view/data-engineer-l5-content-production-promotion-at-netflix-4179982116,LinkedIn,16-05-2025,N/A,N/A
1455,Data Engineer,Atlassian,"San Francisco, CA",https://www.linkedin.com/jobs/view/data-engineer-at-atlassian-4133561653,LinkedIn,17-05-2025,N/A,N/A
1456,Data Engineer,Discord,"San Francisco, CA",https://www.linkedin.com/jobs/view/data-engineer-at-discord-4231608071,LinkedIn,21-05-2025,N/A,N/A
1457,Data Engineer - Spark,"Lowe's Companies, Inc.","Charlotte, NC",https://www.linkedin.com/jobs/view/data-engineer-spark-at-lowe-s-companies-inc-4219405720,LinkedIn,21-05-2025,N/A,N/A
1458,Data Engineer,PepsiCo,"Purchase, NY",https://www.linkedin.com/jobs/view/data-engineer-at-pepsico-3998841067,LinkedIn,17-05-2025,N/A,N/A
1459,Software Engineer (L4) - Cloud Network Engineering,Netflix,United States,https://www.linkedin.com/jobs/view/software-engineer-l4-cloud-network-engineering-at-netflix-4202060410,LinkedIn,21-05-2025,N/A,N/A
1460,Senior Data Engineer,Calm,"San Francisco, CA",https://www.linkedin.com/jobs/view/senior-data-engineer-at-calm-4219081952,LinkedIn,20-05-2025,N/A,N/A
1461,Software Engineer L5 - Ads Platform,Netflix,United States,https://www.linkedin.com/jobs/view/software-engineer-l5-ads-platform-at-netflix-3983498007,LinkedIn,15-05-2025,N/A,N/A
1462,"Junior Data Engineer (Remote, US)",Sayari,United States,https://www.linkedin.com/jobs/view/junior-data-engineer-remote-us-at-sayari-4217399865,LinkedIn,21-05-2025,N/A,N/A
1463,"Data Engineer, Data Application",TikTok,"Seattle, WA",https://www.linkedin.com/jobs/view/data-engineer-data-application-at-tiktok-4076508695,LinkedIn,17-05-2025,N/A,N/A
1464,Systems Software Engineer L4,Netflix,United States,https://www.linkedin.com/jobs/view/systems-software-engineer-l4-at-netflix-4202434316,LinkedIn,21-05-2025,N/A,N/A
1465,Junior Data Engineer,IDEXX,"Nashville, TN",https://www.linkedin.com/jobs/view/junior-data-engineer-at-idexx-4215784981,LinkedIn,15-05-2025,N/A,N/A
1466,Analytics Engineer,Google DeepMind,"Mountain View, CA",https://www.linkedin.com/jobs/view/analytics-engineer-at-google-deepmind-4184882913,LinkedIn,19-05-2025,N/A,N/A
1468,Data Engineer,Indiana University Indianapolis,"Indianapolis, IN",https://www.linkedin.com/jobs/view/data-engineer-at-indiana-university-indianapolis-4232998915,LinkedIn,19-05-2025,N/A,N/A
1469,Data Engineer,Casey's,Des Moines Metropolitan Area,https://www.linkedin.com/jobs/view/data-engineer-at-casey-s-4230893469,LinkedIn,20-05-2025,N/A,N/A
1470,"Data Engineer, Personalization",Spotify,"New York, NY",https://www.linkedin.com/jobs/view/data-engineer-personalization-at-spotify-4233190693,LinkedIn,20-05-2025,N/A,N/A
1471,Senior Data Engineer,Samsara,United States,https://www.linkedin.com/jobs/view/senior-data-engineer-at-samsara-4212085122,LinkedIn,15-05-2025,N/A,N/A
1472,Data Engineer I,"Clyde Companies, Inc.","Orem, UT",https://www.linkedin.com/jobs/view/data-engineer-i-at-clyde-companies-inc-4228763480,LinkedIn,16-05-2025,N/A,N/A
1473,Data Engineer,Middle Seat,"Washington, DC",https://www.linkedin.com/jobs/view/data-engineer-at-middle-seat-4232940657,LinkedIn,19-05-2025,N/A,N/A
1474,Data Engineer,Ibotta,"Denver, CO",https://www.linkedin.com/jobs/view/data-engineer-at-ibotta-4216499552,LinkedIn,20-05-2025,N/A,N/A
1475,Data Engineer,Alibaba Cloud,"Los Angeles, CA",https://www.linkedin.com/jobs/view/data-engineer-at-alibaba-cloud-4231379792,LinkedIn,16-05-2025,N/A,N/A
1476,Analytics Engineer,DoorDash,"San Francisco, CA",https://www.linkedin.com/jobs/view/analytics-engineer-at-doordash-4180679352,LinkedIn,18-05-2025,N/A,N/A
1477,"Data Engineer - Atlanta, GA",The Home Depot,"Atlanta, GA",https://www.linkedin.com/jobs/view/data-engineer-atlanta-ga-at-the-home-depot-4229577147,LinkedIn,17-05-2025,N/A,N/A
1478,Analytics Engineer,DoorDash,"Sunnyvale, CA",https://www.linkedin.com/jobs/view/analytics-engineer-at-doordash-4180683071,LinkedIn,17-05-2025,N/A,N/A
1479,"Senior Data Engineer, Snowflake",Presidio,United States,https://www.linkedin.com/jobs/view/senior-data-engineer-snowflake-at-presidio-4220620061,LinkedIn,15-05-2025,N/A,N/A
1480,Senior Data Engineer,Discord,"San Francisco, CA",https://www.linkedin.com/jobs/view/senior-data-engineer-at-discord-4177777076,LinkedIn,22-05-2025,N/A,N/A
1481,Experienced Data Engineer - Data Engineering,Plaid,"San Francisco, CA",https://www.linkedin.com/jobs/view/experienced-data-engineer-data-engineering-at-plaid-4204406934,LinkedIn,21-05-2025,N/A,N/A
1482,Senior Data Engineer,Handshake,"San Francisco, CA",https://www.linkedin.com/jobs/view/senior-data-engineer-at-handshake-4215927942,LinkedIn,15-05-2025,N/A,N/A
1483,Data / BI Engineer,Veracity Software Inc,"California, United States",https://www.linkedin.com/jobs/view/data-bi-engineer-at-veracity-software-inc-4232550200,LinkedIn,21-05-2025,N/A,N/A
1484,Data Engineer,Sigma,"San Francisco, CA",https://www.linkedin.com/jobs/view/data-engineer-at-sigma-4228057269,LinkedIn,19-05-2025,N/A,N/A
1485,"Data Engineer, Product Analytics",Meta,"Fremont, CA",https://www.linkedin.com/jobs/view/data-engineer-product-analytics-at-meta-4215619160,LinkedIn,17-05-2025,N/A,N/A
1486,Data Engineer,Adobe,"Lehi, UT",https://www.linkedin.com/jobs/view/data-engineer-at-adobe-4230227881,LinkedIn,19-05-2025,N/A,N/A
1487,"Data Engineer I (Reno, NV/ Hybrid, US)",Bombora,"Reno, NV",https://www.linkedin.com/jobs/view/data-engineer-i-reno-nv-hybrid-us-at-bombora-4231060742,LinkedIn,16-05-2025,N/A,N/A
1488,"Data Engineer II, PubTech Data, Insights & Analytics",Amazon,"Seattle, WA",https://www.linkedin.com/jobs/view/data-engineer-ii-pubtech-data-insights-analytics-at-amazon-4213178770,LinkedIn,16-05-2025,N/A,N/A
1489,Data Engineer,Leader Bank,United States,https://www.linkedin.com/jobs/view/data-engineer-at-leader-bank-4233100791,LinkedIn,19-05-2025,N/A,N/A
1490,"Data Engineer, CPSA",Amazon,"Seattle, WA",https://www.linkedin.com/jobs/view/data-engineer-cpsa-at-amazon-4231018498,LinkedIn,15-05-2025,N/A,N/A
1491,Analytics Engineer,DoorDash,"Seattle, WA",https://www.linkedin.com/jobs/view/analytics-engineer-at-doordash-4180682122,LinkedIn,17-05-2025,N/A,N/A
1492,Data Engineer,Tubi,San Francisco Bay Area,https://www.linkedin.com/jobs/view/data-engineer-at-tubi-4219379735,LinkedIn,21-05-2025,N/A,N/A
1493,"Data Engineer, P2 Science, Data, and Insights",Amazon,"Seattle, WA",https://www.linkedin.com/jobs/view/data-engineer-p2-science-data-and-insights-at-amazon-4217805111,LinkedIn,20-05-2025,N/A,N/A
1494,Software Engineer 4 - TV & Web Player Platform,Netflix,"Los Gatos, CA",https://www.linkedin.com/jobs/view/software-engineer-4-tv-web-player-platform-at-netflix-4199628396,LinkedIn,17-05-2025,N/A,N/A
1495,Junior Data Engineer,Medpace,"Cincinnati, OH",https://www.linkedin.com/jobs/view/junior-data-engineer-at-medpace-4217695016,LinkedIn,17-05-2025,N/A,N/A
1496,Software/AI Engineer (New Grad),FurtherAI,"San Francisco, CA",https://www.linkedin.com/jobs/view/software-ai-engineer-new-grad-at-furtherai-4227981415,LinkedIn,15-05-2025,N/A,N/A
1497,"Software Engineer (L5), Ads Supply",Netflix,United States,https://www.linkedin.com/jobs/view/software-engineer-l5-ads-supply-at-netflix-4215117490,LinkedIn,17-05-2025,N/A,N/A
1498,Sr. Data & Analytics Engineer,Rivian,"Irvine, CA",https://www.linkedin.com/jobs/view/sr-data-analytics-engineer-at-rivian-4217219845,LinkedIn,16-05-2025,N/A,N/A
1499,Data Engineer II,AppFolio,"San Francisco, CA",https://www.linkedin.com/jobs/view/data-engineer-ii-at-appfolio-4231722141,LinkedIn,16-05-2025,N/A,N/A
1500,Senior Data Engineer,PepsiCo,"Plano, TX",https://www.linkedin.com/jobs/view/senior-data-engineer-at-pepsico-4061675451,LinkedIn,17-05-2025,N/A,N/A
1501,Data Engineer,SewerAI,"Walnut Creek, CA",https://www.linkedin.com/jobs/view/data-engineer-at-sewerai-4233339250,LinkedIn,20-05-2025,N/A,N/A
1502,Data Engineer,Tech Mahindra Business Process Services,"San Jose, CA",https://www.linkedin.com/jobs/view/data-engineer-at-tech-mahindra-business-process-services-4231965994,LinkedIn,21-05-2025,N/A,N/A
